doc	declared	rust_target	kind	rust_files	rust_lines	status	notes
entities-unit.md	`crates/wow-world/` (live state, currently `WorldCreature` flat fields), `crates/wow-ai/` (legacy `CreatureAI` doubling as creature body), `crates/wow-combat/` (combat math — partial), `crates/wow-spell/` (auras — partial), `crates/wow-constants/` (`UnitFlags`, `MovementFlags`, `Powers`, `Stats`, `SpellSchools`)	crates/wow-world/src/session.rs	file	1	3138	exists_active	file exists
entities-unit.md	`crates/wow-world/` (live state, currently `WorldCreature` flat fields), `crates/wow-ai/` (legacy `CreatureAI` doubling as creature body), `crates/wow-combat/` (combat math — partial), `crates/wow-spell/` (auras — partial), `crates/wow-constants/` (`UnitFlags`, `MovementFlags`, `Powers`, `Stats`, `SpellSchools`)	crates/wow-world/src/handlers/spell.rs	file	1	288	exists_active	file exists
entities-vehicle.md	`crates/wow-world/` (entity logic), `crates/wow-data/` (DBC), `crates/wow-constants/` (flags/opcodes)	crates/wow-world	crate_dir	17	12778	exists_active	crate exists
entities-vehicle.md	`crates/wow-world/` (entity logic), `crates/wow-data/` (DBC), `crates/wow-constants/` (flags/opcodes)	crates/wow-data	crate_dir	11	3505	exists_active	crate exists
entities-vehicle.md	`crates/wow-world/` (entity logic), `crates/wow-data/` (DBC), `crates/wow-constants/` (flags/opcodes)	crates/wow-constants	crate_dir	10	5477	exists_active	crate exists
entities-vehicle.md	`crates/wow-world/` (entity logic), `crates/wow-data/` (DBC), `crates/wow-constants/` (flags/opcodes)	crates/wow-constants/src/object.rs	file	1	173	exists_active	file exists
entities-vehicle.md	`crates/wow-world/` (entity logic), `crates/wow-data/` (DBC), `crates/wow-constants/` (flags/opcodes)	crates/wow-constants/src/opcodes.rs	file	1	1642	exists_active	file exists
entities-vehicle.md	`crates/wow-world/` (entity logic), `crates/wow-data/` (DBC), `crates/wow-constants/` (flags/opcodes)	crates/wow-packet/src/packets/movement.rs	file	1	461	exists_active	file exists
events.md	No dedicated crate yet. Recommend a new `crates/wow-gameevents/` (or fold into `wow-world` if minimal). Cross-cutting: spawn/despawn drives `MapManager`, NPC flags drive `wow-world`, vendor swaps drive `wow-database`'s prepared-statement registry.	crates/wow-gameevents	crate_dir	0	0	missing_declared_path	declared/proposed target does not exist
events.md	No dedicated crate yet. Recommend a new `crates/wow-gameevents/` (or fold into `wow-world` if minimal). Cross-cutting: spawn/despawn drives `MapManager`, NPC flags drive `wow-world`, vendor swaps drive `wow-database`'s prepared-statement registry.	crates/wow-world	crate_dir	17	12778	exists_active	crate exists
events.md	No dedicated crate yet. Recommend a new `crates/wow-gameevents/` (or fold into `wow-world` if minimal). Cross-cutting: spawn/despawn drives `MapManager`, NPC flags drive `wow-world`, vendor swaps drive `wow-database`'s prepared-statement registry.	crates/wow-database	crate_dir	12	2262	exists_active	crate exists
events.md	No dedicated crate yet. Recommend a new `crates/wow-gameevents/` (or fold into `wow-world` if minimal). Cross-cutting: spawn/despawn drives `MapManager`, NPC flags drive `wow-world`, vendor swaps drive `wow-database`'s prepared-statement registry.	crates/wow-constants/src/opcodes.rs	file	1	1642	exists_active	file exists
events.md	No dedicated crate yet. Recommend a new `crates/wow-gameevents/` (or fold into `wow-world` if minimal). Cross-cutting: spawn/despawn drives `MapManager`, NPC flags drive `wow-world`, vendor swaps drive `wow-database`'s prepared-statement registry.	crates/wow-database/src/statements/world.rs	file	1	371	exists_active	file exists
globals.md	`wow-data` (templates), `wow-database` (loaders), `wow-world` (live registries / `MapManager`), `wow-network` (`PlayerRegistry`)	crates/wow-data	crate_dir	11	3505	exists_active	crate exists
globals.md	`wow-data` (templates), `wow-database` (loaders), `wow-world` (live registries / `MapManager`), `wow-network` (`PlayerRegistry`)	crates/wow-database	crate_dir	12	2262	exists_active	crate exists
globals.md	`wow-data` (templates), `wow-database` (loaders), `wow-world` (live registries / `MapManager`), `wow-network` (`PlayerRegistry`)	crates/wow-world	crate_dir	17	12778	exists_active	crate exists
globals.md	`wow-data` (templates), `wow-database` (loaders), `wow-world` (live registries / `MapManager`), `wow-network` (`PlayerRegistry`)	crates/wow-network	crate_dir	6	1716	exists_active	crate exists
globals.md	`wow-data` (templates), `wow-database` (loaders), `wow-world` (live registries / `MapManager`), `wow-network` (`PlayerRegistry`)	crates/wow-data/src/quest.rs	file	1	337	exists_active	file exists
globals.md	`wow-data` (templates), `wow-database` (loaders), `wow-world` (live registries / `MapManager`), `wow-network` (`PlayerRegistry`)	crates/wow-data/src/quest_xp.rs	file	1	116	exists_active	file exists
globals.md	`wow-data` (templates), `wow-database` (loaders), `wow-world` (live registries / `MapManager`), `wow-network` (`PlayerRegistry`)	crates/wow-data/src/item.rs	file	1	123	exists_active	file exists
globals.md	`wow-data` (templates), `wow-database` (loaders), `wow-world` (live registries / `MapManager`), `wow-network` (`PlayerRegistry`)	crates/wow-data/src/spell.rs	file	1	225	exists_active	file exists
globals.md	`wow-data` (templates), `wow-database` (loaders), `wow-world` (live registries / `MapManager`), `wow-network` (`PlayerRegistry`)	crates/wow-data/src/skill.rs	file	1	608	exists_active	file exists
globals.md	`wow-data` (templates), `wow-database` (loaders), `wow-world` (live registries / `MapManager`), `wow-network` (`PlayerRegistry`)	crates/wow-data/src/area_trigger.rs	file	1	312	exists_active	file exists
globals.md	`wow-data` (templates), `wow-database` (loaders), `wow-world` (live registries / `MapManager`), `wow-network` (`PlayerRegistry`)	crates/wow-data/src/player_stats.rs	file	1	307	exists_active	file exists
globals.md	`wow-data` (templates), `wow-database` (loaders), `wow-world` (live registries / `MapManager`), `wow-network` (`PlayerRegistry`)	crates/wow-data/src/hotfix_cache.rs	file	1	111	exists_active	file exists
globals.md	`wow-data` (templates), `wow-database` (loaders), `wow-world` (live registries / `MapManager`), `wow-network` (`PlayerRegistry`)	crates/wow-data/src/wdc4.rs	file	1	915	exists_active	file exists
globals.md	`wow-data` (templates), `wow-database` (loaders), `wow-world` (live registries / `MapManager`), `wow-network` (`PlayerRegistry`)	crates/wow-database/src/statements/{world.rs,character.rs,login.rs,hotfix.rs}	declared_pattern	0	0	declared_pattern	pattern/proposed path; not resolvable as one file or directory
globals.md	`wow-data` (templates), `wow-database` (loaders), `wow-world` (live registries / `MapManager`), `wow-network` (`PlayerRegistry`)	crates/wow-network/src/player_registry.rs	file	1	47	exists_active	file exists
globals.md	`wow-data` (templates), `wow-database` (loaders), `wow-world` (live registries / `MapManager`), `wow-network` (`PlayerRegistry`)	crates/wow-world/src/map_manager.rs	file	1	784	exists_active	file exists
globals.md	`wow-data` (templates), `wow-database` (loaders), `wow-world` (live registries / `MapManager`), `wow-network` (`PlayerRegistry`)	crates/wow-world/src/handlers/character.rs	file	1	4612	exists_active	file exists
globals.md	`wow-data` (templates), `wow-database` (loaders), `wow-world` (live registries / `MapManager`), `wow-network` (`PlayerRegistry`)	crates/wow-data/src/{quest,item,player_stats}.rs	declared_pattern	0	0	declared_pattern	pattern/proposed path; not resolvable as one file or directory
grids.md	`crates/wow-world/` (shared with Maps)	crates/wow-world	crate_dir	17	12778	exists_active	crate exists
grids.md	`crates/wow-world/` (shared with Maps)	crates/wow-map/src/coords.rs	file	1	254	exists_active	file exists
grids.md	`crates/wow-world/` (shared with Maps)	crates/wow-map/src/cell.rs	file	1	234	exists_active	file exists
grids.md	`crates/wow-world/` (shared with Maps)	crates/wow-world/src/map_manager.rs	file	1	784	exists_active	file exists
grids.md	`crates/wow-world/` (shared with Maps)	crates/wow-map	crate_dir	3	558	exists_active	crate exists
groups.md	`crates/wow-network/src/group_registry.rs`, `crates/wow-world/src/handlers/group.rs`, `crates/wow-packet/src/packets/party.rs`	crates/wow-network/src/group_registry.rs	file	1	53	exists_active	file exists
groups.md	`crates/wow-network/src/group_registry.rs`, `crates/wow-world/src/handlers/group.rs`, `crates/wow-packet/src/packets/party.rs`	crates/wow-world/src/handlers/group.rs	file	1	467	exists_active	file exists
groups.md	`crates/wow-network/src/group_registry.rs`, `crates/wow-world/src/handlers/group.rs`, `crates/wow-packet/src/packets/party.rs`	crates/wow-packet/src/packets/party.rs	file	1	302	exists_active	file exists
guilds.md	**NONE — entire system missing.** Should be `crates/wow-guild/` (not yet created), `crates/wow-world/src/handlers/guild.rs` (not yet created), `crates/wow-packet/src/packets/guild.rs` (not yet created).	crates/wow-guild	crate_dir	0	0	missing_declared_path	declared/proposed target does not exist
guilds.md	**NONE — entire system missing.** Should be `crates/wow-guild/` (not yet created), `crates/wow-world/src/handlers/guild.rs` (not yet created), `crates/wow-packet/src/packets/guild.rs` (not yet created).	crates/wow-world/src/handlers/guild.rs	path	0	0	missing_declared_path	declared/proposed target does not exist
guilds.md	**NONE — entire system missing.** Should be `crates/wow-guild/` (not yet created), `crates/wow-world/src/handlers/guild.rs` (not yet created), `crates/wow-packet/src/packets/guild.rs` (not yet created).	crates/wow-packet/src/packets/guild.rs	path	0	0	missing_declared_path	declared/proposed target does not exist
guilds.md	**NONE — entire system missing.** Should be `crates/wow-guild/` (not yet created), `crates/wow-world/src/handlers/guild.rs` (not yet created), `crates/wow-packet/src/packets/guild.rs` (not yet created).	crates/wow-constants/src/opcodes.rs	file	1	1642	exists_active	file exists
guilds.md	**NONE — entire system missing.** Should be `crates/wow-guild/` (not yet created), `crates/wow-world/src/handlers/guild.rs` (not yet created), `crates/wow-packet/src/packets/guild.rs` (not yet created).	crates/wow-constants	crate_dir	10	5477	exists_active	crate exists
handlers.md	`crates/wow-world/src/handlers/` + `crates/wow-handler/`	crates/wow-world/src/handlers	module_dir	14	8843	exists_active	directory exists
handlers.md	`crates/wow-world/src/handlers/` + `crates/wow-handler/`	crates/wow-handler	crate_dir	1	116	exists_active	crate exists
handlers.md	`crates/wow-world/src/handlers/` + `crates/wow-handler/`	crates/wow-world/tests	path	0	0	missing_declared_path	declared/proposed target does not exist
instances.md	`crates/wow-instances/` (NOT YET CREATED — must be added to workspace)	crates/wow-instances	crate_dir	0	0	missing_declared_path	declared/proposed target does not exist
instances.md	`crates/wow-instances/` (NOT YET CREATED — must be added to workspace)	crates/wow-world/src/map_manager.rs	file	1	784	exists_active	file exists
inventory.md	`crates/wow-data/` (Item.db2, ItemTemplate, ItemStats), `crates/wow-world/` (handlers, session inventory state), `crates/wow-database/` (item_instance + character_inventory + character_void_storage + character_transmog_outfits + character_equipmentsets prepared statements), `crates/wow-packet/` (item/bank/void packets)	crates/wow-data	crate_dir	11	3505	exists_active	crate exists
inventory.md	`crates/wow-data/` (Item.db2, ItemTemplate, ItemStats), `crates/wow-world/` (handlers, session inventory state), `crates/wow-database/` (item_instance + character_inventory + character_void_storage + character_transmog_outfits + character_equipmentsets prepared statements), `crates/wow-packet/` (item/bank/void packets)	crates/wow-world	crate_dir	17	12778	exists_active	crate exists
inventory.md	`crates/wow-data/` (Item.db2, ItemTemplate, ItemStats), `crates/wow-world/` (handlers, session inventory state), `crates/wow-database/` (item_instance + character_inventory + character_void_storage + character_transmog_outfits + character_equipmentsets prepared statements), `crates/wow-packet/` (item/bank/void packets)	crates/wow-database	crate_dir	12	2262	exists_active	crate exists
inventory.md	`crates/wow-data/` (Item.db2, ItemTemplate, ItemStats), `crates/wow-world/` (handlers, session inventory state), `crates/wow-database/` (item_instance + character_inventory + character_void_storage + character_transmog_outfits + character_equipmentsets prepared statements), `crates/wow-packet/` (item/bank/void packets)	crates/wow-packet	crate_dir	25	13058	exists_active	crate exists
inventory.md	`crates/wow-data/` (Item.db2, ItemTemplate, ItemStats), `crates/wow-world/` (handlers, session inventory state), `crates/wow-database/` (item_instance + character_inventory + character_void_storage + character_transmog_outfits + character_equipmentsets prepared statements), `crates/wow-packet/` (item/bank/void packets)	crates/wow-data/src/item.rs	file	1	123	exists_active	file exists
inventory.md	`crates/wow-data/` (Item.db2, ItemTemplate, ItemStats), `crates/wow-world/` (handlers, session inventory state), `crates/wow-database/` (item_instance + character_inventory + character_void_storage + character_transmog_outfits + character_equipmentsets prepared statements), `crates/wow-packet/` (item/bank/void packets)	crates/wow-data/src/item_stats.rs	file	1	424	exists_active	file exists
inventory.md	`crates/wow-data/` (Item.db2, ItemTemplate, ItemStats), `crates/wow-world/` (handlers, session inventory state), `crates/wow-database/` (item_instance + character_inventory + character_void_storage + character_transmog_outfits + character_equipmentsets prepared statements), `crates/wow-packet/` (item/bank/void packets)	crates/wow-packet/src/packets/item.rs	file	1	395	exists_active	file exists
inventory.md	`crates/wow-data/` (Item.db2, ItemTemplate, ItemStats), `crates/wow-world/` (handlers, session inventory state), `crates/wow-database/` (item_instance + character_inventory + character_void_storage + character_transmog_outfits + character_equipmentsets prepared statements), `crates/wow-packet/` (item/bank/void packets)	crates/wow-world/src/handlers/character.rs	file	1	4612	exists_active	file exists
inventory.md	`crates/wow-data/` (Item.db2, ItemTemplate, ItemStats), `crates/wow-world/` (handlers, session inventory state), `crates/wow-database/` (item_instance + character_inventory + character_void_storage + character_transmog_outfits + character_equipmentsets prepared statements), `crates/wow-packet/` (item/bank/void packets)	crates/wow-database/src/statements/character.rs	file	1	284	exists_active	file exists
logging.md	`crates/wow-logging/`	crates/wow-logging	crate_dir	1	464	exists_active	crate exists
logging.md	`crates/wow-logging/`	crates/wow-logging/Cargo.toml	file	1	15	exists_manifest	manifest exists; not counted as active Rust source
logging.md	`crates/wow-logging/`	crates/wow-config	crate_dir	1	397	exists_active	crate exists
logging.md	`crates/wow-logging/`	crates/wow-logging/src/lib.rs	file	1	464	exists_active	file exists
loot.md	`crates/wow-loot/` (currently EMPTY — `lib.rs` is 0 bytes; cargo manifest exists but module is unbuilt), `crates/wow-packet/src/packets/loot.rs` (wire), `crates/wow-world/src/handlers/loot.rs` (session handlers)	crates/wow-loot	crate_dir	1	0	exists_empty	crate exists; no active Rust source lines
loot.md	`crates/wow-loot/` (currently EMPTY — `lib.rs` is 0 bytes; cargo manifest exists but module is unbuilt), `crates/wow-packet/src/packets/loot.rs` (wire), `crates/wow-world/src/handlers/loot.rs` (session handlers)	crates/wow-packet/src/packets/loot.rs	file	1	210	exists_active	file exists
loot.md	`crates/wow-loot/` (currently EMPTY — `lib.rs` is 0 bytes; cargo manifest exists but module is unbuilt), `crates/wow-packet/src/packets/loot.rs` (wire), `crates/wow-world/src/handlers/loot.rs` (session handlers)	crates/wow-world/src/handlers/loot.rs	file	1	247	exists_active	file exists
loot.md	`crates/wow-loot/` (currently EMPTY — `lib.rs` is 0 bytes; cargo manifest exists but module is unbuilt), `crates/wow-packet/src/packets/loot.rs` (wire), `crates/wow-world/src/handlers/loot.rs` (session handlers)	crates/wow-loot/src/lib.rs	file	1	0	exists_empty	file exists but has 0 lines
loot.md	`crates/wow-loot/` (currently EMPTY — `lib.rs` is 0 bytes; cargo manifest exists but module is unbuilt), `crates/wow-packet/src/packets/loot.rs` (wire), `crates/wow-world/src/handlers/loot.rs` (session handlers)	crates/wow-core	crate_dir	4	1153	exists_active	crate exists
loot.md	`crates/wow-loot/` (currently EMPTY — `lib.rs` is 0 bytes; cargo manifest exists but module is unbuilt), `crates/wow-packet/src/packets/loot.rs` (wire), `crates/wow-world/src/handlers/loot.rs` (session handlers)	crates/wow-constants	crate_dir	10	5477	exists_active	crate exists
loot.md	`crates/wow-loot/` (currently EMPTY — `lib.rs` is 0 bytes; cargo manifest exists but module is unbuilt), `crates/wow-packet/src/packets/loot.rs` (wire), `crates/wow-world/src/handlers/loot.rs` (session handlers)	crates/wow-world	crate_dir	17	12778	exists_active	crate exists
mails.md	`crates/wow-world/` (handlers, session state), `crates/wow-database/` (mail prepared statements), `crates/wow-packet/` (packet types)	crates/wow-world	crate_dir	17	12778	exists_active	crate exists
mails.md	`crates/wow-world/` (handlers, session state), `crates/wow-database/` (mail prepared statements), `crates/wow-packet/` (packet types)	crates/wow-database	crate_dir	12	2262	exists_active	crate exists
mails.md	`crates/wow-world/` (handlers, session state), `crates/wow-database/` (mail prepared statements), `crates/wow-packet/` (packet types)	crates/wow-packet	crate_dir	25	13058	exists_active	crate exists
mails.md	`crates/wow-world/` (handlers, session state), `crates/wow-database/` (mail prepared statements), `crates/wow-packet/` (packet types)	crates/wow-world/src/handlers/misc.rs	file	1	661	exists_active	file exists
maps.md	`crates/wow-world/`, `crates/wow-map/`	crates/wow-world	crate_dir	17	12778	exists_active	crate exists
maps.md	`crates/wow-world/`, `crates/wow-map/`	crates/wow-map	crate_dir	3	558	exists_active	crate exists
maps.md	`crates/wow-world/`, `crates/wow-map/`	crates/wow-map/src/coords.rs	file	1	254	exists_active	file exists
maps.md	`crates/wow-world/`, `crates/wow-map/`	crates/wow-map/src/cell.rs	file	1	234	exists_active	file exists
maps.md	`crates/wow-world/`, `crates/wow-map/`	crates/wow-map/src/lib.rs	file	1	70	exists_active	file exists
maps.md	`crates/wow-world/`, `crates/wow-map/`	crates/wow-world/src/map_manager.rs	file	1	784	exists_active	file exists
maps.md	`crates/wow-world/`, `crates/wow-map/`	crates/wow-world/src/map.rs	path	0	0	missing_declared_path	declared/proposed target does not exist
maps.md	`crates/wow-world/`, `crates/wow-map/`	crates/wow-world/src/session.rs	file	1	3138	exists_active	file exists
miscellaneous.md	`wow-constants`, `wow-core`, `wow-combat`, `wow-data`, `wow-script` (scattered)	crates/wow-constants	crate_dir	10	5477	exists_active	crate exists
miscellaneous.md	`wow-constants`, `wow-core`, `wow-combat`, `wow-data`, `wow-script` (scattered)	crates/wow-core	crate_dir	4	1153	exists_active	crate exists
miscellaneous.md	`wow-constants`, `wow-core`, `wow-combat`, `wow-data`, `wow-script` (scattered)	crates/wow-combat	crate_dir	1	0	exists_empty	crate exists; no active Rust source lines
miscellaneous.md	`wow-constants`, `wow-core`, `wow-combat`, `wow-data`, `wow-script` (scattered)	crates/wow-data	crate_dir	11	3505	exists_active	crate exists
miscellaneous.md	`wow-constants`, `wow-core`, `wow-combat`, `wow-data`, `wow-script` (scattered)	crates/wow-script	crate_dir	1	0	exists_empty	crate exists; no active Rust source lines
miscellaneous.md	`wow-constants`, `wow-core`, `wow-combat`, `wow-data`, `wow-script` (scattered)	crates/wow-constants/src/lib.rs	file	1	30	exists_active	file exists
miscellaneous.md	`wow-constants`, `wow-core`, `wow-combat`, `wow-data`, `wow-script` (scattered)	crates/wow-constants/src/shared.rs	file	1	464	exists_active	file exists
miscellaneous.md	`wow-constants`, `wow-core`, `wow-combat`, `wow-data`, `wow-script` (scattered)	crates/wow-data/src/quest_xp.rs	file	1	116	exists_active	file exists
miscellaneous.md	`wow-constants`, `wow-core`, `wow-combat`, `wow-data`, `wow-script` (scattered)	crates/wow-data/src/player_stats.rs	file	1	307	exists_active	file exists
movement-generators.md	future `crates/wow-movement/src/motion_master.rs` + `crates/wow-movement/src/generators/`	crates/wow-movement/src/motion_master.rs	path	0	0	missing_declared_path	declared/proposed target does not exist
movement-generators.md	future `crates/wow-movement/src/motion_master.rs` + `crates/wow-movement/src/generators/`	crates/wow-movement/src/generators	path	0	0	missing_declared_path	declared/proposed target does not exist
movement-generators.md	future `crates/wow-movement/src/motion_master.rs` + `crates/wow-movement/src/generators/`	crates/wow-movement	crate_dir	0	0	missing_declared_path	declared/proposed target does not exist
movement-generators.md	future `crates/wow-movement/src/motion_master.rs` + `crates/wow-movement/src/generators/`	crates/wow-ai/src	module_dir	1	346	exists_active	directory exists
movement-generators.md	future `crates/wow-movement/src/motion_master.rs` + `crates/wow-movement/src/generators/`	crates/wow-world/src/handlers/movement.rs	file	1	204	exists_active	file exists
movement-generators.md	future `crates/wow-movement/src/motion_master.rs` + `crates/wow-movement/src/generators/`	crates/wow-constants	crate_dir	10	5477	exists_active	crate exists
movement-generators.md	future `crates/wow-movement/src/motion_master.rs` + `crates/wow-movement/src/generators/`	crates/wow-ai	crate_dir	1	346	exists_active	crate exists
movement-generators.md	future `crates/wow-movement/src/motion_master.rs` + `crates/wow-movement/src/generators/`	crates/wow-world	crate_dir	17	12778	exists_active	crate exists
movement-pathgen.md	`crates/wow-recastdetour/` (currently 0-line placeholder; FFI bindings to Recast/Detour) + future `crates/wow-movement/src/path_generator.rs`	crates/wow-recastdetour	crate_dir	1	0	exists_empty	crate exists; no active Rust source lines
movement-pathgen.md	`crates/wow-recastdetour/` (currently 0-line placeholder; FFI bindings to Recast/Detour) + future `crates/wow-movement/src/path_generator.rs`	crates/wow-movement/src/path_generator.rs	path	0	0	missing_declared_path	declared/proposed target does not exist
movement-pathgen.md	`crates/wow-recastdetour/` (currently 0-line placeholder; FFI bindings to Recast/Detour) + future `crates/wow-movement/src/path_generator.rs`	crates/wow-recastdetour/Cargo.toml	file	1	9	exists_manifest	manifest exists; not counted as active Rust source
movement-pathgen.md	`crates/wow-recastdetour/` (currently 0-line placeholder; FFI bindings to Recast/Detour) + future `crates/wow-movement/src/path_generator.rs`	crates/wow-recastdetour/src/lib.rs	file	1	0	exists_empty	file exists but has 0 lines
movement-spline.md	future `crates/wow-movement/src/spline/` (`spline.rs`, `move_spline.rs`, `move_spline_flag.rs`, `move_spline_init.rs`, `movement_util.rs`)	crates/wow-movement/src/spline	path	0	0	missing_declared_path	declared/proposed target does not exist
movement-spline.md	future `crates/wow-movement/src/spline/` (`spline.rs`, `move_spline.rs`, `move_spline_flag.rs`, `move_spline_init.rs`, `movement_util.rs`)	crates/wow-movement	crate_dir	0	0	missing_declared_path	declared/proposed target does not exist
movement-spline.md	future `crates/wow-movement/src/spline/` (`spline.rs`, `move_spline.rs`, `move_spline_flag.rs`, `move_spline_init.rs`, `movement_util.rs`)	crates/wow-packet/src/packets/movement.rs	file	1	461	exists_active	file exists
movement.md	`crates/wow-packet/` (packets), `crates/wow-world/` (handlers + per-session state), `crates/wow-recastdetour/` (Detour FFI scaffold), future `crates/wow-movement/`	crates/wow-packet	crate_dir	25	13058	exists_active	crate exists
movement.md	`crates/wow-packet/` (packets), `crates/wow-world/` (handlers + per-session state), `crates/wow-recastdetour/` (Detour FFI scaffold), future `crates/wow-movement/`	crates/wow-world	crate_dir	17	12778	exists_active	crate exists
movement.md	`crates/wow-packet/` (packets), `crates/wow-world/` (handlers + per-session state), `crates/wow-recastdetour/` (Detour FFI scaffold), future `crates/wow-movement/`	crates/wow-recastdetour	crate_dir	1	0	exists_empty	crate exists; no active Rust source lines
movement.md	`crates/wow-packet/` (packets), `crates/wow-world/` (handlers + per-session state), `crates/wow-recastdetour/` (Detour FFI scaffold), future `crates/wow-movement/`	crates/wow-movement	crate_dir	0	0	missing_declared_path	declared/proposed target does not exist
movement.md	`crates/wow-packet/` (packets), `crates/wow-world/` (handlers + per-session state), `crates/wow-recastdetour/` (Detour FFI scaffold), future `crates/wow-movement/`	crates/wow-packet/src/packets/movement.rs	file	1	461	exists_active	file exists
movement.md	`crates/wow-packet/` (packets), `crates/wow-world/` (handlers + per-session state), `crates/wow-recastdetour/` (Detour FFI scaffold), future `crates/wow-movement/`	crates/wow-world/src/handlers/movement.rs	file	1	204	exists_active	file exists
movement.md	`crates/wow-packet/` (packets), `crates/wow-world/` (handlers + per-session state), `crates/wow-recastdetour/` (Detour FFI scaffold), future `crates/wow-movement/`	crates/wow-recastdetour/src/lib.rs	file	1	0	exists_empty	file exists but has 0 lines
movement.md	`crates/wow-packet/` (packets), `crates/wow-world/` (handlers + per-session state), `crates/wow-recastdetour/` (Detour FFI scaffold), future `crates/wow-movement/`	crates/wow-world/src/handlers/misc.rs	file	1	661	exists_active	file exists
outdoorpvp.md	`crates/wow-pvp/` (nuevo módulo `outdoor/`), wiring en `crates/wow-world/`	crates/wow-pvp	crate_dir	1	0	exists_empty	crate exists; no active Rust source lines
outdoorpvp.md	`crates/wow-pvp/` (nuevo módulo `outdoor/`), wiring en `crates/wow-world/`	crates/wow-world	crate_dir	17	12778	exists_active	crate exists
petitions.md	`crates/wow-world/src/petitions/` (the in-memory store + lifecycle), `crates/wow-database/` (CHAR_INS/UPD/DEL_PETITION* prepared statements + `petition`/`petition_sign` schema migrations), `crates/wow-packet/src/packets/petitions.rs` (currently absent — opcodes are in `wow-constants` but no struct/parsers), `crates/wow-world/src/handlers/petitions.rs` (also absent — no `WorldSession::Handle*Petition` equivalents).	crates/wow-world/src/petitions	path	0	0	missing_declared_path	declared/proposed target does not exist
petitions.md	`crates/wow-world/src/petitions/` (the in-memory store + lifecycle), `crates/wow-database/` (CHAR_INS/UPD/DEL_PETITION* prepared statements + `petition`/`petition_sign` schema migrations), `crates/wow-packet/src/packets/petitions.rs` (currently absent — opcodes are in `wow-constants` but no struct/parsers), `crates/wow-world/src/handlers/petitions.rs` (also absent — no `WorldSession::Handle*Petition` equivalents).	crates/wow-database	crate_dir	12	2262	exists_active	crate exists
petitions.md	`crates/wow-world/src/petitions/` (the in-memory store + lifecycle), `crates/wow-database/` (CHAR_INS/UPD/DEL_PETITION* prepared statements + `petition`/`petition_sign` schema migrations), `crates/wow-packet/src/packets/petitions.rs` (currently absent — opcodes are in `wow-constants` but no struct/parsers), `crates/wow-world/src/handlers/petitions.rs` (also absent — no `WorldSession::Handle*Petition` equivalents).	crates/wow-packet/src/packets/petitions.rs	path	0	0	missing_declared_path	declared/proposed target does not exist
petitions.md	`crates/wow-world/src/petitions/` (the in-memory store + lifecycle), `crates/wow-database/` (CHAR_INS/UPD/DEL_PETITION* prepared statements + `petition`/`petition_sign` schema migrations), `crates/wow-packet/src/packets/petitions.rs` (currently absent — opcodes are in `wow-constants` but no struct/parsers), `crates/wow-world/src/handlers/petitions.rs` (also absent — no `WorldSession::Handle*Petition` equivalents).	crates/wow-constants	crate_dir	10	5477	exists_active	crate exists
petitions.md	`crates/wow-world/src/petitions/` (the in-memory store + lifecycle), `crates/wow-database/` (CHAR_INS/UPD/DEL_PETITION* prepared statements + `petition`/`petition_sign` schema migrations), `crates/wow-packet/src/packets/petitions.rs` (currently absent — opcodes are in `wow-constants` but no struct/parsers), `crates/wow-world/src/handlers/petitions.rs` (also absent — no `WorldSession::Handle*Petition` equivalents).	crates/wow-world/src/handlers/petitions.rs	path	0	0	missing_declared_path	declared/proposed target does not exist
petitions.md	`crates/wow-world/src/petitions/` (the in-memory store + lifecycle), `crates/wow-database/` (CHAR_INS/UPD/DEL_PETITION* prepared statements + `petition`/`petition_sign` schema migrations), `crates/wow-packet/src/packets/petitions.rs` (currently absent — opcodes are in `wow-constants` but no struct/parsers), `crates/wow-world/src/handlers/petitions.rs` (also absent — no `WorldSession::Handle*Petition` equivalents).	crates/wow-constants/src/opcodes.rs	file	1	1642	exists_active	file exists
petitions.md	`crates/wow-world/src/petitions/` (the in-memory store + lifecycle), `crates/wow-database/` (CHAR_INS/UPD/DEL_PETITION* prepared statements + `petition`/`petition_sign` schema migrations), `crates/wow-packet/src/packets/petitions.rs` (currently absent — opcodes are in `wow-constants` but no struct/parsers), `crates/wow-world/src/handlers/petitions.rs` (also absent — no `WorldSession::Handle*Petition` equivalents).	crates/wow-world/src/handlers	module_dir	14	8843	exists_active	directory exists
pets.md	`crates/wow-world/src/pets/` (does not exist — no `Pet` entity, no `PetStable`, no spell book, no auras), `crates/wow-world/src/handlers/pets.rs` (does not exist — only the `handle_request_stabled_pets` info-stub at `handlers/character.rs:3042`), `crates/wow-packet/src/packets/pets.rs` (does not exist — none of the 16+ packet structs are defined), `crates/wow-database/` (no `character_pet`, `character_pet_declinedname`, `pet_aura`, `pet_aura_effect`, `pet_spell`, `pet_spell_cooldown`, `pet_spell_charges` schema or prepared statements). `crates/wow-constants/src/opcodes.rs` carries the opcode constants (~16 of them, see §7).	crates/wow-world/src/pets	path	0	0	missing_declared_path	declared/proposed target does not exist
