kind	key	db	owner_doc	cpp_ref	rust_target	status	test_gate	notes
prepared_statement	HOTFIX_SEL_ITEM_ARMOR_SHIELD	hotfixes	database-framework.md	/home/server/woltk-trinity-legacy/src/server/database/Database/Implementation/HotfixDatabase.h:462; /home/server/woltk-trinity-legacy/src/server/database/Database/Implementation/HotfixDatabase.cpp:797	crates/wow-database; crates/wow-database/src/lib.rs; crates/wow-database/src/database.rs; crates/wow-database/src/error.rs; crates/wow-database/src/params.rs	missing_rust_statement	#DATABASE_FRAMEWORK.TEST.003	multiline_sql;direct_prepare
prepared_statement	HOTFIX_SEL_ITEM_ARMOR_SHIELD_MAX_ID	hotfixes	database-framework.md	/home/server/woltk-trinity-legacy/src/server/database/Database/Implementation/HotfixDatabase.h:463; /home/server/woltk-trinity-legacy/src/server/database/Database/Implementation/HotfixDatabase.cpp:799	crates/wow-database; crates/wow-database/src/lib.rs; crates/wow-database/src/database.rs; crates/wow-database/src/error.rs; crates/wow-database/src/params.rs	missing_rust_statement	#DATABASE_FRAMEWORK.TEST.003	prepare_macro
prepared_statement	HOTFIX_SEL_ITEM_ARMOR_TOTAL	hotfixes	database-framework.md	/home/server/woltk-trinity-legacy/src/server/database/Database/Implementation/HotfixDatabase.h:465; /home/server/woltk-trinity-legacy/src/server/database/Database/Implementation/HotfixDatabase.cpp:802	crates/wow-database; crates/wow-database/src/lib.rs; crates/wow-database/src/database.rs; crates/wow-database/src/error.rs; crates/wow-database/src/params.rs	missing_rust_statement	#DATABASE_FRAMEWORK.TEST.003	multiline_sql;direct_prepare
prepared_statement	HOTFIX_SEL_ITEM_ARMOR_TOTAL_MAX_ID	hotfixes	database-framework.md	/home/server/woltk-trinity-legacy/src/server/database/Database/Implementation/HotfixDatabase.h:466; /home/server/woltk-trinity-legacy/src/server/database/Database/Implementation/HotfixDatabase.cpp:804	crates/wow-database; crates/wow-database/src/lib.rs; crates/wow-database/src/database.rs; crates/wow-database/src/error.rs; crates/wow-database/src/params.rs	missing_rust_statement	#DATABASE_FRAMEWORK.TEST.003	prepare_macro
prepared_statement	HOTFIX_SEL_ITEM_BAG_FAMILY	hotfixes	database-framework.md	/home/server/woltk-trinity-legacy/src/server/database/Database/Implementation/HotfixDatabase.h:468; /home/server/woltk-trinity-legacy/src/server/database/Database/Implementation/HotfixDatabase.cpp:807	crates/wow-database; crates/wow-database/src/lib.rs; crates/wow-database/src/database.rs; crates/wow-database/src/error.rs; crates/wow-database/src/params.rs	missing_rust_statement	#DATABASE_FRAMEWORK.TEST.003	direct_prepare
prepared_statement	HOTFIX_SEL_ITEM_BAG_FAMILY_MAX_ID	hotfixes	database-framework.md	/home/server/woltk-trinity-legacy/src/server/database/Database/Implementation/HotfixDatabase.h:469; /home/server/woltk-trinity-legacy/src/server/database/Database/Implementation/HotfixDatabase.cpp:808	crates/wow-database; crates/wow-database/src/lib.rs; crates/wow-database/src/database.rs; crates/wow-database/src/error.rs; crates/wow-database/src/params.rs	missing_rust_statement	#DATABASE_FRAMEWORK.TEST.003	prepare_macro
prepared_statement	HOTFIX_SEL_ITEM_BAG_FAMILY_LOCALE	hotfixes	database-framework.md	/home/server/woltk-trinity-legacy/src/server/database/Database/Implementation/HotfixDatabase.h:470; /home/server/woltk-trinity-legacy/src/server/database/Database/Implementation/HotfixDatabase.cpp:809	crates/wow-database; crates/wow-database/src/lib.rs; crates/wow-database/src/database.rs; crates/wow-database/src/error.rs; crates/wow-database/src/params.rs	missing_rust_statement	#DATABASE_FRAMEWORK.TEST.003	prepare_macro
prepared_statement	HOTFIX_SEL_ITEM_BONUS	hotfixes	database-framework.md	/home/server/woltk-trinity-legacy/src/server/database/Database/Implementation/HotfixDatabase.h:472; /home/server/woltk-trinity-legacy/src/server/database/Database/Implementation/HotfixDatabase.cpp:812	crates/wow-database; crates/wow-database/src/lib.rs; crates/wow-database/src/database.rs; crates/wow-database/src/error.rs; crates/wow-database/src/params.rs	missing_rust_statement	#DATABASE_FRAMEWORK.TEST.003	multiline_sql;direct_prepare
prepared_statement	HOTFIX_SEL_ITEM_BONUS_MAX_ID	hotfixes	database-framework.md	/home/server/woltk-trinity-legacy/src/server/database/Database/Implementation/HotfixDatabase.h:473; /home/server/woltk-trinity-legacy/src/server/database/Database/Implementation/HotfixDatabase.cpp:814	crates/wow-database; crates/wow-database/src/lib.rs; crates/wow-database/src/database.rs; crates/wow-database/src/error.rs; crates/wow-database/src/params.rs	missing_rust_statement	#DATABASE_FRAMEWORK.TEST.003	prepare_macro
prepared_statement	HOTFIX_SEL_ITEM_BONUS_LIST_LEVEL_DELTA	hotfixes	database-framework.md	/home/server/woltk-trinity-legacy/src/server/database/Database/Implementation/HotfixDatabase.h:475; /home/server/woltk-trinity-legacy/src/server/database/Database/Implementation/HotfixDatabase.cpp:817	crates/wow-database; crates/wow-database/src/lib.rs; crates/wow-database/src/database.rs; crates/wow-database/src/error.rs; crates/wow-database/src/params.rs	missing_rust_statement	#DATABASE_FRAMEWORK.TEST.003	multiline_sql;direct_prepare
prepared_statement	HOTFIX_SEL_ITEM_BONUS_LIST_LEVEL_DELTA_MAX_ID	hotfixes	database-framework.md	/home/server/woltk-trinity-legacy/src/server/database/Database/Implementation/HotfixDatabase.h:476; /home/server/woltk-trinity-legacy/src/server/database/Database/Implementation/HotfixDatabase.cpp:819	crates/wow-database; crates/wow-database/src/lib.rs; crates/wow-database/src/database.rs; crates/wow-database/src/error.rs; crates/wow-database/src/params.rs	missing_rust_statement	#DATABASE_FRAMEWORK.TEST.003	prepare_macro
prepared_statement	HOTFIX_SEL_ITEM_BONUS_TREE_NODE	hotfixes	database-framework.md	/home/server/woltk-trinity-legacy/src/server/database/Database/Implementation/HotfixDatabase.h:478; /home/server/woltk-trinity-legacy/src/server/database/Database/Implementation/HotfixDatabase.cpp:822	crates/wow-database; crates/wow-database/src/lib.rs; crates/wow-database/src/database.rs; crates/wow-database/src/error.rs; crates/wow-database/src/params.rs	missing_rust_statement	#DATABASE_FRAMEWORK.TEST.003	multiline_sql;direct_prepare
prepared_statement	HOTFIX_SEL_ITEM_BONUS_TREE_NODE_MAX_ID	hotfixes	database-framework.md	/home/server/woltk-trinity-legacy/src/server/database/Database/Implementation/HotfixDatabase.h:479; /home/server/woltk-trinity-legacy/src/server/database/Database/Implementation/HotfixDatabase.cpp:824	crates/wow-database; crates/wow-database/src/lib.rs; crates/wow-database/src/database.rs; crates/wow-database/src/error.rs; crates/wow-database/src/params.rs	missing_rust_statement	#DATABASE_FRAMEWORK.TEST.003	prepare_macro
prepared_statement	HOTFIX_SEL_ITEM_CHILD_EQUIPMENT	hotfixes	database-framework.md	/home/server/woltk-trinity-legacy/src/server/database/Database/Implementation/HotfixDatabase.h:481; /home/server/woltk-trinity-legacy/src/server/database/Database/Implementation/HotfixDatabase.cpp:827	crates/wow-database; crates/wow-database/src/lib.rs; crates/wow-database/src/database.rs; crates/wow-database/src/error.rs; crates/wow-database/src/params.rs	missing_rust_statement	#DATABASE_FRAMEWORK.TEST.003	multiline_sql;direct_prepare
prepared_statement	HOTFIX_SEL_ITEM_CHILD_EQUIPMENT_MAX_ID	hotfixes	database-framework.md	/home/server/woltk-trinity-legacy/src/server/database/Database/Implementation/HotfixDatabase.h:482; /home/server/woltk-trinity-legacy/src/server/database/Database/Implementation/HotfixDatabase.cpp:829	crates/wow-database; crates/wow-database/src/lib.rs; crates/wow-database/src/database.rs; crates/wow-database/src/error.rs; crates/wow-database/src/params.rs	missing_rust_statement	#DATABASE_FRAMEWORK.TEST.003	prepare_macro
prepared_statement	HOTFIX_SEL_ITEM_CLASS	hotfixes	database-framework.md	/home/server/woltk-trinity-legacy/src/server/database/Database/Implementation/HotfixDatabase.h:484; /home/server/woltk-trinity-legacy/src/server/database/Database/Implementation/HotfixDatabase.cpp:832	crates/wow-database; crates/wow-database/src/lib.rs; crates/wow-database/src/database.rs; crates/wow-database/src/error.rs; crates/wow-database/src/params.rs	missing_rust_statement	#DATABASE_FRAMEWORK.TEST.003	direct_prepare
prepared_statement	HOTFIX_SEL_ITEM_CLASS_MAX_ID	hotfixes	database-framework.md	/home/server/woltk-trinity-legacy/src/server/database/Database/Implementation/HotfixDatabase.h:485; /home/server/woltk-trinity-legacy/src/server/database/Database/Implementation/HotfixDatabase.cpp:833	crates/wow-database; crates/wow-database/src/lib.rs; crates/wow-database/src/database.rs; crates/wow-database/src/error.rs; crates/wow-database/src/params.rs	missing_rust_statement	#DATABASE_FRAMEWORK.TEST.003	prepare_macro
prepared_statement	HOTFIX_SEL_ITEM_CLASS_LOCALE	hotfixes	database-framework.md	/home/server/woltk-trinity-legacy/src/server/database/Database/Implementation/HotfixDatabase.h:486; /home/server/woltk-trinity-legacy/src/server/database/Database/Implementation/HotfixDatabase.cpp:834	crates/wow-database; crates/wow-database/src/lib.rs; crates/wow-database/src/database.rs; crates/wow-database/src/error.rs; crates/wow-database/src/params.rs	missing_rust_statement	#DATABASE_FRAMEWORK.TEST.003	prepare_macro
prepared_statement	HOTFIX_SEL_ITEM_CONTEXT_PICKER_ENTRY	hotfixes	database-framework.md	/home/server/woltk-trinity-legacy/src/server/database/Database/Implementation/HotfixDatabase.h:488; /home/server/woltk-trinity-legacy/src/server/database/Database/Implementation/HotfixDatabase.cpp:837	crates/wow-database; crates/wow-database/src/lib.rs; crates/wow-database/src/database.rs; crates/wow-database/src/error.rs; crates/wow-database/src/params.rs	missing_rust_statement	#DATABASE_FRAMEWORK.TEST.003	multiline_sql;direct_prepare
prepared_statement	HOTFIX_SEL_ITEM_CONTEXT_PICKER_ENTRY_MAX_ID	hotfixes	database-framework.md	/home/server/woltk-trinity-legacy/src/server/database/Database/Implementation/HotfixDatabase.h:489; /home/server/woltk-trinity-legacy/src/server/database/Database/Implementation/HotfixDatabase.cpp:839	crates/wow-database; crates/wow-database/src/lib.rs; crates/wow-database/src/database.rs; crates/wow-database/src/error.rs; crates/wow-database/src/params.rs	missing_rust_statement	#DATABASE_FRAMEWORK.TEST.003	prepare_macro
prepared_statement	HOTFIX_SEL_ITEM_CURRENCY_COST	hotfixes	database-framework.md	/home/server/woltk-trinity-legacy/src/server/database/Database/Implementation/HotfixDatabase.h:491; /home/server/woltk-trinity-legacy/src/server/database/Database/Implementation/HotfixDatabase.cpp:842	crates/wow-database; crates/wow-database/src/lib.rs; crates/wow-database/src/database.rs; crates/wow-database/src/error.rs; crates/wow-database/src/params.rs	missing_rust_statement	#DATABASE_FRAMEWORK.TEST.003	direct_prepare
prepared_statement	HOTFIX_SEL_ITEM_CURRENCY_COST_MAX_ID	hotfixes	database-framework.md	/home/server/woltk-trinity-legacy/src/server/database/Database/Implementation/HotfixDatabase.h:492; /home/server/woltk-trinity-legacy/src/server/database/Database/Implementation/HotfixDatabase.cpp:843	crates/wow-database; crates/wow-database/src/lib.rs; crates/wow-database/src/database.rs; crates/wow-database/src/error.rs; crates/wow-database/src/params.rs	missing_rust_statement	#DATABASE_FRAMEWORK.TEST.003	prepare_macro
prepared_statement	HOTFIX_SEL_ITEM_DAMAGE_AMMO	hotfixes	database-framework.md	/home/server/woltk-trinity-legacy/src/server/database/Database/Implementation/HotfixDatabase.h:494; /home/server/woltk-trinity-legacy/src/server/database/Database/Implementation/HotfixDatabase.cpp:846	crates/wow-database; crates/wow-database/src/lib.rs; crates/wow-database/src/database.rs; crates/wow-database/src/error.rs; crates/wow-database/src/params.rs	missing_rust_statement	#DATABASE_FRAMEWORK.TEST.003	multiline_sql;direct_prepare
prepared_statement	HOTFIX_SEL_ITEM_DAMAGE_AMMO_MAX_ID	hotfixes	database-framework.md	/home/server/woltk-trinity-legacy/src/server/database/Database/Implementation/HotfixDatabase.h:495; /home/server/woltk-trinity-legacy/src/server/database/Database/Implementation/HotfixDatabase.cpp:848	crates/wow-database; crates/wow-database/src/lib.rs; crates/wow-database/src/database.rs; crates/wow-database/src/error.rs; crates/wow-database/src/params.rs	missing_rust_statement	#DATABASE_FRAMEWORK.TEST.003	prepare_macro
prepared_statement	HOTFIX_SEL_ITEM_DAMAGE_ONE_HAND	hotfixes	database-framework.md	/home/server/woltk-trinity-legacy/src/server/database/Database/Implementation/HotfixDatabase.h:497; /home/server/woltk-trinity-legacy/src/server/database/Database/Implementation/HotfixDatabase.cpp:851	crates/wow-database; crates/wow-database/src/lib.rs; crates/wow-database/src/database.rs; crates/wow-database/src/error.rs; crates/wow-database/src/params.rs	missing_rust_statement	#DATABASE_FRAMEWORK.TEST.003	multiline_sql;direct_prepare
prepared_statement	HOTFIX_SEL_ITEM_DAMAGE_ONE_HAND_MAX_ID	hotfixes	database-framework.md	/home/server/woltk-trinity-legacy/src/server/database/Database/Implementation/HotfixDatabase.h:498; /home/server/woltk-trinity-legacy/src/server/database/Database/Implementation/HotfixDatabase.cpp:853	crates/wow-database; crates/wow-database/src/lib.rs; crates/wow-database/src/database.rs; crates/wow-database/src/error.rs; crates/wow-database/src/params.rs	missing_rust_statement	#DATABASE_FRAMEWORK.TEST.003	prepare_macro
prepared_statement	HOTFIX_SEL_ITEM_DAMAGE_ONE_HAND_CASTER	hotfixes	database-framework.md	/home/server/woltk-trinity-legacy/src/server/database/Database/Implementation/HotfixDatabase.h:500; /home/server/woltk-trinity-legacy/src/server/database/Database/Implementation/HotfixDatabase.cpp:856	crates/wow-database; crates/wow-database/src/lib.rs; crates/wow-database/src/database.rs; crates/wow-database/src/error.rs; crates/wow-database/src/params.rs	missing_rust_statement	#DATABASE_FRAMEWORK.TEST.003	multiline_sql;direct_prepare
prepared_statement	HOTFIX_SEL_ITEM_DAMAGE_ONE_HAND_CASTER_MAX_ID	hotfixes	database-framework.md	/home/server/woltk-trinity-legacy/src/server/database/Database/Implementation/HotfixDatabase.h:501; /home/server/woltk-trinity-legacy/src/server/database/Database/Implementation/HotfixDatabase.cpp:858	crates/wow-database; crates/wow-database/src/lib.rs; crates/wow-database/src/database.rs; crates/wow-database/src/error.rs; crates/wow-database/src/params.rs	missing_rust_statement	#DATABASE_FRAMEWORK.TEST.003	prepare_macro
prepared_statement	HOTFIX_SEL_ITEM_DAMAGE_TWO_HAND	hotfixes	database-framework.md	/home/server/woltk-trinity-legacy/src/server/database/Database/Implementation/HotfixDatabase.h:503; /home/server/woltk-trinity-legacy/src/server/database/Database/Implementation/HotfixDatabase.cpp:861	crates/wow-database; crates/wow-database/src/lib.rs; crates/wow-database/src/database.rs; crates/wow-database/src/error.rs; crates/wow-database/src/params.rs	missing_rust_statement	#DATABASE_FRAMEWORK.TEST.003	multiline_sql;direct_prepare
prepared_statement	HOTFIX_SEL_ITEM_DAMAGE_TWO_HAND_MAX_ID	hotfixes	database-framework.md	/home/server/woltk-trinity-legacy/src/server/database/Database/Implementation/HotfixDatabase.h:504; /home/server/woltk-trinity-legacy/src/server/database/Database/Implementation/HotfixDatabase.cpp:863	crates/wow-database; crates/wow-database/src/lib.rs; crates/wow-database/src/database.rs; crates/wow-database/src/error.rs; crates/wow-database/src/params.rs	missing_rust_statement	#DATABASE_FRAMEWORK.TEST.003	prepare_macro
prepared_statement	HOTFIX_SEL_ITEM_DAMAGE_TWO_HAND_CASTER	hotfixes	database-framework.md	/home/server/woltk-trinity-legacy/src/server/database/Database/Implementation/HotfixDatabase.h:506; /home/server/woltk-trinity-legacy/src/server/database/Database/Implementation/HotfixDatabase.cpp:866	crates/wow-database; crates/wow-database/src/lib.rs; crates/wow-database/src/database.rs; crates/wow-database/src/error.rs; crates/wow-database/src/params.rs	missing_rust_statement	#DATABASE_FRAMEWORK.TEST.003	multiline_sql;direct_prepare
prepared_statement	HOTFIX_SEL_ITEM_DAMAGE_TWO_HAND_CASTER_MAX_ID	hotfixes	database-framework.md	/home/server/woltk-trinity-legacy/src/server/database/Database/Implementation/HotfixDatabase.h:507; /home/server/woltk-trinity-legacy/src/server/database/Database/Implementation/HotfixDatabase.cpp:868	crates/wow-database; crates/wow-database/src/lib.rs; crates/wow-database/src/database.rs; crates/wow-database/src/error.rs; crates/wow-database/src/params.rs	missing_rust_statement	#DATABASE_FRAMEWORK.TEST.003	prepare_macro
prepared_statement	HOTFIX_SEL_ITEM_DISENCHANT_LOOT	hotfixes	database-framework.md	/home/server/woltk-trinity-legacy/src/server/database/Database/Implementation/HotfixDatabase.h:509; /home/server/woltk-trinity-legacy/src/server/database/Database/Implementation/HotfixDatabase.cpp:871	crates/wow-database; crates/wow-database/src/lib.rs; crates/wow-database/src/database.rs; crates/wow-database/src/error.rs; crates/wow-database/src/params.rs	missing_rust_statement	#DATABASE_FRAMEWORK.TEST.003	multiline_sql;direct_prepare
prepared_statement	HOTFIX_SEL_ITEM_DISENCHANT_LOOT_MAX_ID	hotfixes	database-framework.md	/home/server/woltk-trinity-legacy/src/server/database/Database/Implementation/HotfixDatabase.h:510; /home/server/woltk-trinity-legacy/src/server/database/Database/Implementation/HotfixDatabase.cpp:873	crates/wow-database; crates/wow-database/src/lib.rs; crates/wow-database/src/database.rs; crates/wow-database/src/error.rs; crates/wow-database/src/params.rs	missing_rust_statement	#DATABASE_FRAMEWORK.TEST.003	prepare_macro
prepared_statement	HOTFIX_SEL_ITEM_EFFECT	hotfixes	database-framework.md	/home/server/woltk-trinity-legacy/src/server/database/Database/Implementation/HotfixDatabase.h:512; /home/server/woltk-trinity-legacy/src/server/database/Database/Implementation/HotfixDatabase.cpp:876	crates/wow-database; crates/wow-database/src/lib.rs; crates/wow-database/src/database.rs; crates/wow-database/src/error.rs; crates/wow-database/src/params.rs	missing_rust_statement	#DATABASE_FRAMEWORK.TEST.003	multiline_sql;direct_prepare
prepared_statement	HOTFIX_SEL_ITEM_EFFECT_MAX_ID	hotfixes	database-framework.md	/home/server/woltk-trinity-legacy/src/server/database/Database/Implementation/HotfixDatabase.h:513; /home/server/woltk-trinity-legacy/src/server/database/Database/Implementation/HotfixDatabase.cpp:878	crates/wow-database; crates/wow-database/src/lib.rs; crates/wow-database/src/database.rs; crates/wow-database/src/error.rs; crates/wow-database/src/params.rs	missing_rust_statement	#DATABASE_FRAMEWORK.TEST.003	prepare_macro
prepared_statement	HOTFIX_SEL_ITEM_EXTENDED_COST	hotfixes	database-framework.md	/home/server/woltk-trinity-legacy/src/server/database/Database/Implementation/HotfixDatabase.h:515; /home/server/woltk-trinity-legacy/src/server/database/Database/Implementation/HotfixDatabase.cpp:881	crates/wow-database; crates/wow-database/src/lib.rs; crates/wow-database/src/database.rs; crates/wow-database/src/error.rs; crates/wow-database/src/params.rs	missing_rust_statement	#DATABASE_FRAMEWORK.TEST.003	multiline_sql;direct_prepare
prepared_statement	HOTFIX_SEL_ITEM_EXTENDED_COST_MAX_ID	hotfixes	database-framework.md	/home/server/woltk-trinity-legacy/src/server/database/Database/Implementation/HotfixDatabase.h:516; /home/server/woltk-trinity-legacy/src/server/database/Database/Implementation/HotfixDatabase.cpp:885	crates/wow-database; crates/wow-database/src/lib.rs; crates/wow-database/src/database.rs; crates/wow-database/src/error.rs; crates/wow-database/src/params.rs	missing_rust_statement	#DATABASE_FRAMEWORK.TEST.003	prepare_macro
prepared_statement	HOTFIX_SEL_ITEM_LEVEL_SELECTOR	hotfixes	database-framework.md	/home/server/woltk-trinity-legacy/src/server/database/Database/Implementation/HotfixDatabase.h:518; /home/server/woltk-trinity-legacy/src/server/database/Database/Implementation/HotfixDatabase.cpp:888	crates/wow-database; crates/wow-database/src/lib.rs; crates/wow-database/src/database.rs; crates/wow-database/src/error.rs; crates/wow-database/src/params.rs	missing_rust_statement	#DATABASE_FRAMEWORK.TEST.003	multiline_sql;direct_prepare
prepared_statement	HOTFIX_SEL_ITEM_LEVEL_SELECTOR_MAX_ID	hotfixes	database-framework.md	/home/server/woltk-trinity-legacy/src/server/database/Database/Implementation/HotfixDatabase.h:519; /home/server/woltk-trinity-legacy/src/server/database/Database/Implementation/HotfixDatabase.cpp:890	crates/wow-database; crates/wow-database/src/lib.rs; crates/wow-database/src/database.rs; crates/wow-database/src/error.rs; crates/wow-database/src/params.rs	missing_rust_statement	#DATABASE_FRAMEWORK.TEST.003	prepare_macro
prepared_statement	HOTFIX_SEL_ITEM_LEVEL_SELECTOR_QUALITY	hotfixes	database-framework.md	/home/server/woltk-trinity-legacy/src/server/database/Database/Implementation/HotfixDatabase.h:521; /home/server/woltk-trinity-legacy/src/server/database/Database/Implementation/HotfixDatabase.cpp:893	crates/wow-database; crates/wow-database/src/lib.rs; crates/wow-database/src/database.rs; crates/wow-database/src/error.rs; crates/wow-database/src/params.rs	missing_rust_statement	#DATABASE_FRAMEWORK.TEST.003	multiline_sql;direct_prepare
prepared_statement	HOTFIX_SEL_ITEM_LEVEL_SELECTOR_QUALITY_MAX_ID	hotfixes	database-framework.md	/home/server/woltk-trinity-legacy/src/server/database/Database/Implementation/HotfixDatabase.h:522; /home/server/woltk-trinity-legacy/src/server/database/Database/Implementation/HotfixDatabase.cpp:895	crates/wow-database; crates/wow-database/src/lib.rs; crates/wow-database/src/database.rs; crates/wow-database/src/error.rs; crates/wow-database/src/params.rs	missing_rust_statement	#DATABASE_FRAMEWORK.TEST.003	prepare_macro
prepared_statement	HOTFIX_SEL_ITEM_LEVEL_SELECTOR_QUALITY_SET	hotfixes	database-framework.md	/home/server/woltk-trinity-legacy/src/server/database/Database/Implementation/HotfixDatabase.h:524; /home/server/woltk-trinity-legacy/src/server/database/Database/Implementation/HotfixDatabase.cpp:898	crates/wow-database; crates/wow-database/src/lib.rs; crates/wow-database/src/database.rs; crates/wow-database/src/error.rs; crates/wow-database/src/params.rs	missing_rust_statement	#DATABASE_FRAMEWORK.TEST.003	multiline_sql;direct_prepare
prepared_statement	HOTFIX_SEL_ITEM_LEVEL_SELECTOR_QUALITY_SET_MAX_ID	hotfixes	database-framework.md	/home/server/woltk-trinity-legacy/src/server/database/Database/Implementation/HotfixDatabase.h:525; /home/server/woltk-trinity-legacy/src/server/database/Database/Implementation/HotfixDatabase.cpp:900	crates/wow-database; crates/wow-database/src/lib.rs; crates/wow-database/src/database.rs; crates/wow-database/src/error.rs; crates/wow-database/src/params.rs	missing_rust_statement	#DATABASE_FRAMEWORK.TEST.003	prepare_macro
prepared_statement	HOTFIX_SEL_ITEM_LIMIT_CATEGORY	hotfixes	database-framework.md	/home/server/woltk-trinity-legacy/src/server/database/Database/Implementation/HotfixDatabase.h:527; /home/server/woltk-trinity-legacy/src/server/database/Database/Implementation/HotfixDatabase.cpp:903	crates/wow-database; crates/wow-database/src/lib.rs; crates/wow-database/src/database.rs; crates/wow-database/src/error.rs; crates/wow-database/src/params.rs	missing_rust_statement	#DATABASE_FRAMEWORK.TEST.003	direct_prepare
prepared_statement	HOTFIX_SEL_ITEM_LIMIT_CATEGORY_MAX_ID	hotfixes	database-framework.md	/home/server/woltk-trinity-legacy/src/server/database/Database/Implementation/HotfixDatabase.h:528; /home/server/woltk-trinity-legacy/src/server/database/Database/Implementation/HotfixDatabase.cpp:904	crates/wow-database; crates/wow-database/src/lib.rs; crates/wow-database/src/database.rs; crates/wow-database/src/error.rs; crates/wow-database/src/params.rs	missing_rust_statement	#DATABASE_FRAMEWORK.TEST.003	prepare_macro
prepared_statement	HOTFIX_SEL_ITEM_LIMIT_CATEGORY_LOCALE	hotfixes	database-framework.md	/home/server/woltk-trinity-legacy/src/server/database/Database/Implementation/HotfixDatabase.h:529; /home/server/woltk-trinity-legacy/src/server/database/Database/Implementation/HotfixDatabase.cpp:905	crates/wow-database; crates/wow-database/src/lib.rs; crates/wow-database/src/database.rs; crates/wow-database/src/error.rs; crates/wow-database/src/params.rs	missing_rust_statement	#DATABASE_FRAMEWORK.TEST.003	prepare_macro;multiline_sql
prepared_statement	HOTFIX_SEL_ITEM_LIMIT_CATEGORY_CONDITION	hotfixes	database-framework.md	/home/server/woltk-trinity-legacy/src/server/database/Database/Implementation/HotfixDatabase.h:531; /home/server/woltk-trinity-legacy/src/server/database/Database/Implementation/HotfixDatabase.cpp:909	crates/wow-database; crates/wow-database/src/lib.rs; crates/wow-database/src/database.rs; crates/wow-database/src/error.rs; crates/wow-database/src/params.rs	missing_rust_statement	#DATABASE_FRAMEWORK.TEST.003	multiline_sql;direct_prepare
prepared_statement	HOTFIX_SEL_ITEM_LIMIT_CATEGORY_CONDITION_MAX_ID	hotfixes	database-framework.md	/home/server/woltk-trinity-legacy/src/server/database/Database/Implementation/HotfixDatabase.h:532; /home/server/woltk-trinity-legacy/src/server/database/Database/Implementation/HotfixDatabase.cpp:911	crates/wow-database; crates/wow-database/src/lib.rs; crates/wow-database/src/database.rs; crates/wow-database/src/error.rs; crates/wow-database/src/params.rs	missing_rust_statement	#DATABASE_FRAMEWORK.TEST.003	prepare_macro
prepared_statement	HOTFIX_SEL_ITEM_MODIFIED_APPEARANCE	hotfixes	database-framework.md	/home/server/woltk-trinity-legacy/src/server/database/Database/Implementation/HotfixDatabase.h:534; /home/server/woltk-trinity-legacy/src/server/database/Database/Implementation/HotfixDatabase.cpp:914	crates/wow-database; crates/wow-database/src/lib.rs; crates/wow-database/src/database.rs; crates/wow-database/src/error.rs; crates/wow-database/src/params.rs	missing_rust_statement	#DATABASE_FRAMEWORK.TEST.003	multiline_sql;direct_prepare
prepared_statement	HOTFIX_SEL_ITEM_MODIFIED_APPEARANCE_MAX_ID	hotfixes	database-framework.md	/home/server/woltk-trinity-legacy/src/server/database/Database/Implementation/HotfixDatabase.h:535; /home/server/woltk-trinity-legacy/src/server/database/Database/Implementation/HotfixDatabase.cpp:916	crates/wow-database; crates/wow-database/src/lib.rs; crates/wow-database/src/database.rs; crates/wow-database/src/error.rs; crates/wow-database/src/params.rs	missing_rust_statement	#DATABASE_FRAMEWORK.TEST.003	prepare_macro
prepared_statement	HOTFIX_SEL_ITEM_MODIFIED_APPEARANCE_EXTRA	hotfixes	database-framework.md	/home/server/woltk-trinity-legacy/src/server/database/Database/Implementation/HotfixDatabase.h:537; /home/server/woltk-trinity-legacy/src/server/database/Database/Implementation/HotfixDatabase.cpp:919	crates/wow-database; crates/wow-database/src/lib.rs; crates/wow-database/src/database.rs; crates/wow-database/src/error.rs; crates/wow-database/src/params.rs	missing_rust_statement	#DATABASE_FRAMEWORK.TEST.003	multiline_sql;direct_prepare
prepared_statement	HOTFIX_SEL_ITEM_MODIFIED_APPEARANCE_EXTRA_MAX_ID	hotfixes	database-framework.md	/home/server/woltk-trinity-legacy/src/server/database/Database/Implementation/HotfixDatabase.h:538; /home/server/woltk-trinity-legacy/src/server/database/Database/Implementation/HotfixDatabase.cpp:921	crates/wow-database; crates/wow-database/src/lib.rs; crates/wow-database/src/database.rs; crates/wow-database/src/error.rs; crates/wow-database/src/params.rs	missing_rust_statement	#DATABASE_FRAMEWORK.TEST.003	prepare_macro
prepared_statement	HOTFIX_SEL_ITEM_NAME_DESCRIPTION	hotfixes	database-framework.md	/home/server/woltk-trinity-legacy/src/server/database/Database/Implementation/HotfixDatabase.h:540; /home/server/woltk-trinity-legacy/src/server/database/Database/Implementation/HotfixDatabase.cpp:924	crates/wow-database; crates/wow-database/src/lib.rs; crates/wow-database/src/database.rs; crates/wow-database/src/error.rs; crates/wow-database/src/params.rs	missing_rust_statement	#DATABASE_FRAMEWORK.TEST.003	direct_prepare
prepared_statement	HOTFIX_SEL_ITEM_NAME_DESCRIPTION_MAX_ID	hotfixes	database-framework.md	/home/server/woltk-trinity-legacy/src/server/database/Database/Implementation/HotfixDatabase.h:541; /home/server/woltk-trinity-legacy/src/server/database/Database/Implementation/HotfixDatabase.cpp:925	crates/wow-database; crates/wow-database/src/lib.rs; crates/wow-database/src/database.rs; crates/wow-database/src/error.rs; crates/wow-database/src/params.rs	missing_rust_statement	#DATABASE_FRAMEWORK.TEST.003	prepare_macro
